ID_aux,RBD,COD_ENS,GRUPO_DEPENDENCIA,RAMA_EDUCACIONAL,SITUACION_EGRESO,CODIGO_REGION,CODIGO_COMUNA,PROMEDIO_NOTAS,PORC_SUP_NOTAS,PTJE_NEM,PTJE_RANKING,CLEC_REG_ACTUAL,MATE1_REG_ACTUAL,MATE2_REG_ACTUAL,HCSOC_REG_ACTUAL,CIEN_REG_ACTUAL,MODULO_REG_ACTUAL,CLEC_INV_ACTUAL,MATE1_INV_ACTUAL,MATE2_INV_ACTUAL,HCSOC_INV_ACTUAL,CIEN_INV_ACTUAL,MODULO_INV_ACTUAL,CLEC_REG_ANTERIOR,MATE1_REG_ANTERIOR,MATE2_REG_ANTERIOR,HCSOC_REG_ANTERIOR,CIEN_REG_ANTERIOR,MODULO_REG_ANTERIOR,CLEC_INV_ANTERIOR,MATE1_INV_ANTERIOR,MATE2_INV_ANTERIOR,HCSOC_INV_ANTERIOR,CIEN_INV_ANTERIOR,MODULO_INV_ANTERIOR,RINDIO_PROCESO_ANTERIOR,RINDIO_PROCESO_ACTUAL
id_5262552976209,2612,510,3,T2,1,6,6306,5.95,50,700,737,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5192551079241,2583,310,3,H1,1,6,6304,6.95,10,985,1000,576,631,366,406,495,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5110551871083,2105,510,3,T2,1,6,6101,6.1,20,743,763,511,682,382,406,0,,,,,,,,,,,,,,,,,,,,0,1
id_5194551679429,2551,310,3,H1,1,6,6310,6.1,50,742,747,567,539,0,0,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5431554573179,15534,310,1,H1,1,6,6108,5.93,70,694,694,440,495,0,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5287552778756,15767,410,2,T1,1,6,6108,5.68,70,623,623,484,508,382,397,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5241552274152,40023,310,1,H1,1,6,6108,6.23,40,779,785,770,723,0,727,464,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5238552373808,15534,310,1,H1,1,6,6108,5.88,80,680,680,540,645,0,331,0,,,,,,,,,,,,,,,,,,,,0,1
id_5477554677755,2170,310,1,H1,1,6,6101,6.03,70,722,722,583,631,0,0,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5233552873374,2110,310,3,H1,1,6,6101,6.33,40,808,810,597,780,0,432,0,,,,,,,,,,,,,,,,,,,,0,1
id_5987559978785,2134,410,3,T1,1,6,6101,5.85,70,672,678,484,502,271,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5284552078461,15676,310,2,H1,1,6,6101,5.55,80,586,586,576,579,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5205552170581,16932,310,2,H1,1,6,6111,5.38,70,536,536,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5263552176357,15589,310,2,H1,1,6,6112,5.58,70,594,599,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5119551771971,11284,363,3,H2,1,6,6101,6.8,10,943,978,484,595,0,0,471,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5447554874777,2110,310,3,H1,1,6,6101,5.13,100,456,456,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5224552172480,2455,310,2,H1,1,6,6301,5.8,90,657,657,540,539,0,377,0,,,,,,,,,,,,,,,,,,,,0,1
id_5222552072275,20364,310,2,H1,1,6,6101,5.95,40,699,707,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5429554872993,40080,310,3,H1,1,6,6302,5.53,80,580,580,567,446,0,0,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5411554571107,15809,310,2,H1,1,6,6111,6.18,40,765,783,567,508,366,348,395,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5474554377409,2356,310,2,H1,1,6,6117,6.5,40,856,856,607,579,330,508,0,,,,,,,,,,,,,,,,,,,,0,1
id_5421554872130,11256,310,2,H1,1,6,6101,5.4,100,542,542,492,618,349,418,351,QUI,,,,,,,,,,,,,,,,,,,0,1
id_9746597674600,2378,310,3,H1,1,6,6112,5.48,70,567,567,350,365,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5438554373898,2103,510,3,T2,1,6,6101,5.03,80,427,427,699,587,0,508,0,,,,,,,,,,,,,,,,,,,,0,1
id_5447554474757,2514,710,2,T4,1,6,6303,5.38,50,538,538,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5587555678753,11265,610,2,T3,1,6,6101,5.73,70,637,643,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5172551177242,2102,410,3,T1,1,6,6101,6.75,10,928,990,477,579,0,432,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5119551571985,2166,310,2,H1,1,6,6101,6.1,40,742,760,682,587,382,574,496,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5213552071333,2259,310,2,H1,1,6,6108,6.05,30,727,736,477,842,489,0,404,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5229552372952,2104,410,3,T1,1,6,6101,6.73,10,923,940,555,579,409,406,251,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5768557076833,15664,310,2,H1,1,6,6310,5.73,80,636,636,525,753,0,0,422,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5998559179861,2518,310,4,H1,1,6,6308,6.23,10,779,879,710,645,0,561,497,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5410554171083,2551,310,3,H1,1,6,6310,6.0,60,713,716,782,672,0,530,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5193551479306,2583,310,3,H1,1,6,6304,6.5,40,856,863,424,508,0,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5283552278372,2200,310,1,H1,1,6,6101,6.7,30,914,914,782,975,667,0,862,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5166551076615,15758,310,2,H1,1,6,6301,6.23,50,779,779,682,660,396,545,458,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5443554774304,2583,710,3,T4,1,6,6304,5.85,80,672,686,410,508,0,0,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5774557077433,2109,310,3,H1,1,6,6101,6.0,50,713,714,484,567,0,397,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_9613596871377,40025,510,3,T2,1,6,6116,5.8,60,658,674,492,579,0,0,499,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5270552677099,15510,310,1,H1,1,6,6101,6.08,60,736,736,710,780,453,517,513,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5364553876414,2309,310,2,H1,1,6,6115,6.53,30,865,867,590,539,0,0,458,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5471554077116,11284,363,3,H2,1,6,6101,5.2,70,483,483,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9637596073715,2583,710,3,T4,1,6,6304,5.33,100,523,523,397,508,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5431554273160,2194,310,1,H1,1,6,6101,6.0,100,713,713,690,699,396,500,504,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5140551374030,2103,510,3,T2,1,6,6101,4.7,100,322,322,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5119551371990,2443,510,3,T2,1,6,6301,5.53,60,582,584,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5181551078161,2400,310,2,H1,1,6,6104,5.83,70,664,666,607,631,330,0,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5234552573494,15664,310,2,H1,1,6,6310,5.93,70,694,694,500,486,0,364,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5497554279734,2355,310,2,H1,1,6,6117,6.13,50,751,752,740,923,574,0,484,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5414554571469,15781,310,3,H1,1,6,6102,6.38,40,823,835,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5752557675279,2681,310,3,H1,1,6,6203,5.28,90,504,504,663,660,0,530,0,,,,,,,,,,,,,,,,,,,,0,1
id_5256552875687,15664,310,2,H1,1,6,6310,6.08,60,736,736,424,502,0,0,344,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5258552775822,15739,310,2,H1,1,6,6303,5.7,80,628,628,397,460,0,418,0,,,,,,,,,,,,,,,,,,,,0,1
id_5393553879349,2411,310,3,H1,1,6,6105,5.8,60,657,664,387,421,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5250552075009,2326,310,2,H1,1,6,6114,5.63,80,608,608,440,412,423,314,306,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5161551176145,15662,310,2,H1,1,6,6101,6.08,50,736,742,555,618,396,406,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5466554376642,2444,410,4,T1,1,6,6301,6.18,20,766,794,634,690,396,486,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5467554876712,2551,310,3,H1,1,6,6310,6.73,20,922,937,607,710,423,463,476,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5264552576401,15700,310,2,H1,1,6,6101,5.95,70,699,699,699,690,0,790,0,,,,,,,,,,,,,,,,,,,,0,1
id_5489554378907,2166,310,2,H1,1,6,6101,5.65,70,613,613,674,660,0,616,0,,,,,,,,,,,,,,,,,,,,0,1
id_5581555378150,2486,510,4,T2,1,6,6303,5.85,70,672,676,492,595,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5506555170690,2134,610,3,T3,1,6,6101,6.0,60,715,717,567,539,0,0,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5237552773736,40080,310,3,H1,1,6,6302,6.4,20,828,830,725,690,0,673,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5117551771790,2206,510,3,T2,1,6,6106,5.58,50,595,595,525,495,423,348,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5119551671902,2583,310,3,H1,1,6,6304,6.6,30,886,894,794,753,511,775,595,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5449554774908,2580,310,2,H1,1,6,6310,6.78,20,937,952,710,609,0,0,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_9627596672790,2681,310,3,H1,1,6,6203,5.03,100,425,425,467,393,0,447,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5348553474820,2681,310,3,H1,1,6,6203,6.13,30,751,766,597,767,0,0,500,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5393553779375,2551,310,3,H1,1,6,6310,6.48,30,851,861,710,690,423,628,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5362553776244,2486,610,4,T3,1,6,6303,6.1,50,743,779,682,660,0,0,341,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5505555670557,2110,310,3,H1,1,6,6101,5.73,90,636,636,567,421,0,493,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5735557673595,15521,310,1,H1,1,6,6101,6.28,50,793,793,794,900,574,835,0,,,,,,,,,,,,,,,,,,,,0,1
id_5346553474668,2552,410,3,T1,1,6,6310,6.5,10,857,871,619,601,0,463,0,,,,,,,,,,,,,,,,,,,,0,1
id_5384553978417,15646,310,2,H1,1,6,6106,5.3,90,510,510,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5495554779538,2329,310,3,H1,1,6,6117,6.9,10,970,977,841,842,0,0,612,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5103551470383,15676,310,2,H1,1,6,6101,6.55,10,870,941,699,753,511,0,546,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5880558978059,15621,310,2,H1,1,6,6301,6.0,70,713,713,492,595,0,0,411,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5188551578849,2443,510,3,T2,1,6,6301,5.93,30,695,725,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9656596375604,15690,310,2,H1,1,6,6105,5.43,90,551,551,682,780,0,0,609,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5871558977117,2583,710,3,T4,1,6,6304,5.85,80,672,686,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5102551470207,2612,310,3,H1,1,6,6306,6.93,10,979,995,690,601,0,0,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5454554475410,15521,310,1,H1,1,6,6101,6.93,10,979,997,841,1000,716,0,880,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5191551479159,2105,510,3,T2,1,6,6101,6.2,20,771,795,540,618,366,0,459,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5156551675623,2217,310,2,H1,1,6,6106,5.55,80,586,586,0,539,0,0,368,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5285552578586,2170,310,1,H1,1,6,6101,6.55,30,870,879,808,923,631,0,680,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5292552379210,2552,510,3,T2,1,6,6310,6.25,20,787,790,555,553,366,0,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5459554475917,2355,310,2,H1,1,6,6117,5.58,80,594,594,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5110551371002,2283,310,3,H1,1,6,6115,6.55,20,870,887,650,710,0,593,0,,,,,,,,,,,,,,,,,,,,0,1
id_5284552378407,15510,310,1,H1,1,6,6101,6.28,40,793,793,770,824,499,0,649,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5438554473827,2455,310,2,H1,1,6,6301,6.0,70,713,713,540,699,0,0,507,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5218552371835,2283,310,3,H1,1,6,6115,6.9,10,970,997,725,807,0,500,0,,,,,,,,,,,,,,,,,,,,0,1
id_5122551372227,20364,310,2,H1,1,6,6101,6.2,20,771,783,682,699,382,585,503,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5476554877694,2104,510,3,T2,1,6,6101,6.13,40,752,762,492,672,382,314,463,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5102551070296,2612,310,3,H1,1,6,6306,5.48,80,567,567,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5403554970318,15684,310,2,H1,1,6,6301,6.6,30,886,902,634,508,0,686,0,,,,,,,,,,,,,,,,,,,,0,1
id_5490554479036,2482,310,1,H1,1,6,6301,6.7,30,914,914,770,1000,657,0,729,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5446554074657,2635,310,3,H1,1,6,6201,5.95,60,699,708,555,516,0,364,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5388553978820,2444,510,4,T2,1,6,6301,5.58,50,595,595,467,474,0,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5551555975123,15720,410,3,T1,1,6,6109,5.88,60,681,682,576,526,330,0,427,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5468554776827,2329,310,3,H1,1,6,6117,6.7,10,914,940,808,923,0,818,0,,,,,,,,,,,,,,,,,,,,0,1
id_5266552876614,15521,310,1,H1,1,6,6101,6.0,90,713,713,710,900,524,0,670,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5224552272412,2454,310,2,H1,1,6,6301,6.05,70,727,727,576,474,0,0,376,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5404554670485,15682,310,2,H1,1,6,6101,6.73,10,922,1000,682,923,552,593,416,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5433554473342,2105,510,3,T2,1,6,6101,5.35,70,529,529,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5457554475787,2319,310,3,H1,1,6,6114,5.53,70,580,582,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5462554676236,2109,310,3,H1,1,6,6101,5.95,60,699,699,576,645,0,0,341,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5130551173052,2486,310,4,H1,1,6,6303,6.68,10,907,934,782,824,349,659,526,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5100551370053,11265,310,2,H1,1,6,6101,6.48,30,851,861,567,587,366,0,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5169551676903,15664,310,2,H1,1,6,6310,5.75,80,643,643,710,601,0,0,344,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5463554576301,2681,310,3,H1,1,6,6203,6.63,20,893,931,674,807,479,607,538,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5190551379029,15787,310,2,H1,1,6,6301,5.18,90,473,473,525,412,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5116551671618,2453,310,2,H1,1,6,6301,5.45,60,558,558,525,587,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5541555474193,11284,363,3,H2,1,6,6101,5.1,80,451,451,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5196551479656,2552,510,3,T2,1,6,6310,5.35,70,529,529,455,526,396,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5424554072402,15554,310,2,H1,1,6,6108,6.08,50,736,739,808,793,396,0,551,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5577555977780,2485,510,3,T2,1,6,6301,5.08,90,443,443,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5256552675609,2105,510,3,T2,1,6,6101,6.03,30,724,741,477,539,396,0,328,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5148551374840,15583,410,3,T1,1,6,6117,5.95,50,700,712,500,421,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_5511555771184,2422,510,3,T2,1,6,6107,5.4,80,545,545,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5406554070654,2530,310,4,H1,1,6,6305,6.03,40,722,723,511,502,423,0,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5258552875894,15817,310,2,H1,1,6,6108,6.8,10,942,959,682,793,0,0,509,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5320553972029,40023,310,1,H1,1,6,6108,6.73,10,922,956,841,1000,701,0,806,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5262552976222,2579,310,2,H1,1,6,6310,5.98,50,708,708,674,660,0,0,458,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5462554976290,2375,410,3,T1,1,6,6113,5.25,80,497,497,364,486,0,0,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5217552371756,15792,310,2,H1,1,6,6108,5.3,100,510,510,397,474,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5955559275501,15676,310,2,H1,1,6,6101,6.08,40,736,767,710,618,0,530,0,,,,,,,,,,,,,,,,,,,,0,1
id_5189551378959,2681,310,3,H1,1,6,6203,5.55,70,586,586,597,502,0,486,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5517555671702,15843,510,3,T2,1,6,6115,5.9,40,686,692,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5870558477008,15664,310,2,H1,1,6,6310,5.93,70,694,694,511,502,438,486,344,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5163551276356,20364,310,2,H1,1,6,6101,6.2,20,771,794,500,767,0,508,634,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5453554875302,2454,410,2,T1,1,6,6301,5.75,90,644,644,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5493554879312,15809,310,2,H1,1,6,6111,6.6,20,886,930,860,824,409,0,577,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5519555971945,11284,363,3,H2,1,6,6101,6.35,10,816,839,424,526,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5563555876317,2166,310,2,H1,1,6,6101,6.35,20,814,842,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5437554973796,2278,310,2,H1,1,6,6116,6.1,50,742,745,525,618,382,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5258552075848,2280,410,3,T1,1,6,6115,5.6,80,601,601,397,502,0,0,294,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5112551571256,15524,310,1,H1,1,6,6310,6.83,30,951,963,699,824,489,0,595,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5155551375518,40114,310,3,H1,1,6,6115,5.95,40,699,704,794,601,0,0,646,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5584555178464,2701,310,3,H1,1,6,6204,5.48,80,567,567,484,460,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5441554874167,2219,710,2,T4,1,6,6106,6.08,20,738,779,555,508,0,493,0,,,,,,,,,,,,,,,,,,,,0,1
id_5781557978160,15744,310,2,H1,1,6,6117,6.4,20,828,842,650,923,511,0,658,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5445554574598,2124,510,3,T2,1,6,6101,5.28,80,506,506,387,553,366,0,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5914559871474,15787,310,2,H1,1,6,6301,5.45,70,558,558,0,516,0,574,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5792557379261,2278,310,2,H1,1,6,6116,6.55,20,870,885,500,618,0,0,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5553555175385,2171,310,2,H1,1,6,6101,6.03,60,722,726,583,526,409,463,384,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5120551072056,2110,310,3,H1,1,6,6101,5.88,80,680,680,699,672,0,493,0,,,,,,,,,,,,,,,,,,,,0,1
id_5476554077618,2612,310,3,H1,1,6,6306,6.5,20,856,885,467,609,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5217552071790,2205,310,3,H1,1,6,6106,6.33,20,808,859,607,672,0,545,0,,,,,,,,,,,,,,,,,,,,0,1
id_5252552475227,11248,310,3,H1,1,6,6117,6.25,40,785,836,492,495,0,406,0,,,,,,,,,,,,,,,,,,,,0,1
id_5202552170243,2104,410,3,T1,1,6,6101,5.45,90,560,560,650,660,0,476,142,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5201552770190,15843,510,3,T2,1,6,6115,5.18,80,474,474,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5482554078244,2681,310,3,H1,1,6,6203,6.9,10,970,1000,782,767,453,561,507,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5791557679185,2580,310,2,H1,1,6,6310,6.5,30,856,878,682,723,453,508,580,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5145551274592,2482,310,1,H1,1,6,6301,6.73,20,922,922,860,900,564,0,675,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5148551774888,40023,310,1,H1,1,6,6108,6.53,20,865,887,770,880,0,0,731,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5473554077374,15793,310,2,H1,1,6,6101,6.33,40,808,875,576,553,0,0,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5485554578517,2455,310,2,H1,1,6,6301,6.85,10,956,978,860,861,382,0,496,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5124551672497,2329,310,3,H1,1,6,6117,5.13,100,456,456,540,526,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5194551379400,2309,310,2,H1,1,6,6115,6.65,20,900,901,725,923,524,0,704,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5178551477807,11256,310,2,H1,1,6,6101,6.05,50,727,727,576,618,453,0,458,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5416554371617,2104,410,3,T1,1,6,6101,6.3,30,801,815,682,526,0,447,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5475554177510,2454,310,2,H1,1,6,6301,5.9,80,685,685,682,553,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5149551674966,11287,710,3,T4,1,6,6104,5.95,40,700,743,410,446,382,0,435,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5235552773510,15759,310,3,H1,1,6,6108,6.5,20,856,882,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5167551076708,2102,610,3,T3,1,6,6101,4.85,100,370,370,492,393,0,463,0,,,,,,,,,,,,,,,,,,,,0,1
id_5152551575218,2375,510,3,T2,1,6,6113,6.68,10,909,923,782,948,592,759,713,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5403554170390,2280,410,3,T1,1,6,6115,5.7,70,630,630,410,495,0,406,0,,,,,,,,,,,,,,,,,,,,0,1
id_5064550476486,2134,410,3,T1,1,6,6101,5.7,80,630,630,650,516,366,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5431554573142,2104,410,3,T1,1,6,6101,5.7,70,630,630,455,539,0,0,346,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5796557079670,11291,310,1,H1,1,6,6108,5.5,90,572,572,576,672,423,0,450,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5788557378871,2681,310,3,H1,1,6,6203,6.1,40,742,757,607,618,423,0,446,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5498554179893,2551,310,3,H1,1,6,6310,4.8,100,352,352,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5331553773152,2453,310,2,H1,1,6,6301,6.4,10,828,921,597,738,0,0,609,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5267552576709,2104,410,3,T1,1,6,6101,6.0,50,715,718,663,502,0,476,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5380553178039,2551,310,3,H1,1,6,6310,5.95,60,699,701,525,609,382,397,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5494554179444,2123,510,3,T2,1,6,6101,5.85,60,672,682,500,0,396,0,415,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5720557472038,2656,310,2,H1,1,6,6201,6.4,40,828,941,710,682,0,673,507,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5438554673800,15817,310,2,H1,1,6,6108,6.25,60,785,787,674,609,0,0,489,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5128551872819,15601,310,2,H1,1,6,6115,5.53,90,580,580,525,446,0,418,327,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5115551371581,2205,410,3,T1,1,6,6106,5.68,50,623,626,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5210552371082,2104,410,3,T1,1,6,6101,6.2,30,771,784,500,660,382,387,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5149551874933,15576,310,1,H1,1,6,6301,6.75,20,928,951,808,780,0,742,0,,,,,,,,,,,,,,,,,,,,0,1
id_5164551976413,2378,710,3,T4,1,6,6112,6.05,30,729,763,455,516,0,0,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5254552375424,2656,310,2,H1,1,6,6201,6.63,30,893,906,607,645,438,508,327,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5449554774997,2443,510,3,T2,1,6,6301,5.88,40,681,707,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5171551077178,15676,310,2,H1,1,6,6101,5.63,70,608,608,663,699,0,508,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5906559770616,11284,363,3,H2,1,6,6101,5.45,50,563,563,607,618,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5382553978288,2551,310,3,H1,1,6,6310,6.5,30,856,867,597,618,0,0,471,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5469554676918,15676,310,2,H1,1,6,6101,5.48,80,567,567,484,412,0,447,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5320553872006,2110,310,3,H1,1,6,6101,6.75,10,928,937,782,861,538,742,538,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5175551077559,2411,310,3,H1,1,6,6105,5.05,90,432,432,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5125551872593,2326,310,2,H1,1,6,6114,6.73,20,922,929,756,861,438,714,0,,,,,,,,,,,,,,,,,,,,0,1
